Datetime,daily_max_power,daily_std_power,kitchen_avg,laundry_avg,hvac_avg
2007-02-24,2.464,0.5261700347682237,0.0,0.2520833333333333,2.473611111111111
2007-02-25,1.536,0.2741823564661453,0.0,0.22847222222222222,1.1527777777777777
2007-02-26,1.558,0.34001052456379266,0.0,0.2298611111111111,1.9652777777777777
2007-02-27,1.47,0.2854327589866136,0.0,0.21805555555555556,1.336111111111111
2007-02-28,1.486,0.2900275252294228,0.0,0.2361111111111111,1.3701388888888888
2007-03-01,1.472,0.2912436378801564,0.0,0.21944444444444444,1.375
2007-03-02,1.468,0.28547255533083393,0.0,0.2361111111111111,1.367361111111111
2007-03-03,4.242,0.5387863595652465,0.0,0.24097222222222223,3.192361111111111
2007-03-04,10.67,1.8109022660060146,1.025,6.049305555555556,6.533333333333333
2007-03-05,9.486,1.6879739517249077,3.9770833333333333,8.409027777777778,6.9625
2007-03-06,6.508,0.9187487115240118,0.0,1.2083333333333333,3.263888888888889
2007-03-07,5.98,1.3953245602192672,0.7472222222222222,3.30625,10.772916666666667
2007-03-08,6.354,1.239105966765082,1.5138888888888888,2.3506944444444446,4.621527777777778
2007-03-09,5.444,0.7856486526119284,0.7590277777777777,0.23958333333333334,5.99375
2007-03-10,6.35,1.3745720587342534,2.8680555555555554,3.765277777777778,7.624305555555556
2007-03-11,7.142,1.1711840682325403,3.3402777777777777,2.375,6.597222222222222
2007-03-12,6.078,1.0449341322929513,0.9743055555555555,1.9729166666666667,8.578472222222222
2007-03-13,5.77,0.9987887068291796,0.9375,2.6798611111111112,3.696527777777778
2007-03-14,6.114,1.1545171624784376,2.420138888888889,0.3333333333333333,5.977083333333334
2007-03-15,4.574,1.083266627363986,0.0,2.265972222222222,7.663888888888889
2007-03-16,5.342,1.0731534029298813,0.7680555555555556,3.1972222222222224,3.7291666666666665
2007-03-17,5.642,1.1748510583451204,1.5333333333333334,0.24930555555555556,8.524305555555555
2007-03-18,7.994,1.5691392099571915,4.558333333333334,5.117361111111111,4.066666666666666
2007-03-19,7.452,1.2503256361876263,1.1444444444444444,1.8652777777777778,9.804166666666667
2007-03-20,6.55,1.4397605611912994,2.6006944444444446,1.9701388888888889,7.815972222222222
2007-03-21,5.88,1.056957014609023,1.2951388888888888,2.870138888888889,8.565972222222221
2007-03-22,5.744,0.91658506461708,0.24513888888888888,0.5111111111111111,7.2652777777777775
2007-03-23,4.314,0.8196419693301586,0.7826388888888889,0.5395833333333333,5.811805555555556
2007-03-24,7.186,1.5966665184052828,2.5743055555555556,4.0256944444444445,11.376388888888888
2007-03-25,7.918,1.2013122908707585,3.2175121612230715,2.5017373175816537,6.503127171646977
2007-03-26,5.804,0.8601080514017377,0.7555555555555555,0.2388888888888889,6.316666666666666
2007-03-27,5.938,0.9524884118844432,0.0,2.0965277777777778,2.567361111111111
2007-03-28,6.714,1.3273216739403761,0.7791666666666667,5.9215277777777775,9.644444444444444
2007-03-29,6.49,1.099647947389622,0.8069444444444445,0.3194444444444444,7.447222222222222
2007-03-30,5.098,0.8902802616655321,0.7597222222222222,0.325,5.70625
2007-03-31,7.098,1.3013207283857426,1.8194444444444444,5.352083333333334,12.279166666666667
2007-04-01,8.16,1.4205547499176876,3.214583333333333,3.7506944444444446,13.547916666666667
2007-04-02,6.338,1.0475510383267197,1.21875,0.6736111111111112,11.55625
2007-04-03,7.928,1.3179436312459225,2.5208333333333335,0.7236111111111111,5.303472222222222
2007-04-04,6.266,1.1245997783660833,2.3847222222222224,0.2916666666666667,10.241666666666667
2007-04-05,8.102,1.423730535253956,0.7541666666666667,2.970138888888889,7.307638888888889
2007-04-06,5.812,1.004046197184094,0.0,3.7958333333333334,6.365277777777778
2007-04-07,5.44,1.1766989566381523,0.7826388888888889,2.160416666666667,4.113194444444445
2007-04-08,3.598,0.9118121863839938,0.0,0.3368055555555556,2.4618055555555554
2007-04-09,3.766,0.7570647599311926,1.8520833333333333,0.35694444444444445,2.6395833333333334
2007-04-10,3.076,0.45382389928818184,0.1451388888888889,0.5152777777777777,1.7861111111111112
2007-04-11,2.906,0.5147247497304727,0.0,0.7722222222222223,4.459027777777778
2007-04-12,1.542,0.2811334567809056,0.0,0.37569444444444444,1.2625
2007-04-13,1.466,0.2865075458925478,0.0,0.3875,1.3805555555555555
2007-04-14,1.526,0.2879180206029285,0.0,0.4013888888888889,1.3944444444444444
2007-04-15,3.906,0.5637374478558692,0.0,0.7125,2.009027777777778
2007-04-16,6.026,0.8049052663453741,0.6611111111111111,0.90625,3.2333333333333334
2007-04-17,6.41,0.8766192161247344,1.0638888888888889,0.2701388888888889,4.304861111111111
2007-04-18,6.054,0.776786698419657,1.0965277777777778,0.2465277777777778,2.3819444444444446
2007-04-19,5.798,0.6297265959661628,0.5090277777777777,1.1145833333333333,3.9916666666666667
2007-04-20,5.814,0.7870400207407171,0.7423611111111111,0.25,2.4298611111111112
2007-04-21,7.336,1.2294766984072902,4.565972222222222,0.3215277777777778,7.728472222222222
2007-04-22,6.958,1.2789670812424907,2.9611111111111112,1.5881944444444445,7.709722222222222
2007-04-23,4.676,0.7502263656421678,0.9736111111111111,0.35138888888888886,4.170138888888889
2007-04-24,5.638,0.7279933312101591,0.78125,0.3659722222222222,4.638888888888889
2007-04-25,4.602,0.8892194524704037,0.0,1.020138888888889,6.1194444444444445
2007-04-26,5.394,0.8845660879257086,0.9194444444444444,1.28125,4.9743055555555555
2007-04-27,4.658,0.90268431626783,1.2305555555555556,0.3784722222222222,3.3027777777777776
2007-04-28,1.478,0.4281128244705951,0.0,0.8571428571428571,0.0
2007-04-29,,,,,
2007-04-30,3.966,0.8144515326412857,2.107638888888889,0.8680555555555556,1.9635416666666667
2007-05-01,6.096,1.1133166682055686,2.78125,0.6909722222222222,5.934722222222222
2007-05-02,5.76,0.6677569965471921,0.004861111111111111,1.0347222222222223,2.6069444444444443
2007-05-03,4.712,0.8035407669721326,1.323611111111111,1.1979166666666667,5.441666666666666
2007-05-04,5.702,0.8905908783202836,1.56875,0.3736111111111111,2.7708333333333335
2007-05-05,5.642,1.036089373685157,2.0229166666666667,1.73125,7.8493055555555555
2007-05-06,6.126,1.116840837353394,2.232638888888889,0.6590277777777778,7.010416666666667
2007-05-07,7.572,1.1717913614878464,0.6569444444444444,3.4270833333333335,6.550694444444445
2007-05-08,7.672,1.1678211300900476,3.18125,1.3965277777777778,6.095138888888889
2007-05-09,6.356,1.1485286347731307,2.095833333333333,3.910416666666667,6.579166666666667
2007-05-10,4.276,0.6202291811855025,0.6569444444444444,0.37083333333333335,2.2645833333333334
2007-05-11,4.724,0.6778406146796981,0.6430555555555556,0.34097222222222223,4.49375
2007-05-12,7.172,1.0008804674875291,1.5604166666666666,0.7465277777777778,7.227777777777778
2007-05-13,5.562,1.0523378020684186,2.5083333333333333,1.676388888888889,6.220833333333333
2007-05-14,5.62,1.1082444055781084,2.2055555555555557,1.6784722222222221,3.83125
2007-05-15,4.228,0.4654596063787461,0.0,0.2833333333333333,3.6930555555555555
2007-05-16,5.64,1.0040077013247248,1.5368055555555555,3.9972222222222222,6.303472222222222
2007-05-17,5.81,0.7975003863439967,0.7041666666666667,1.4395833333333334,5.3381944444444445
2007-05-18,6.126,1.1266190739665571,2.2708333333333335,2.717361111111111,5.636111111111111
2007-05-19,4.524,0.9131887610044533,3.252083333333333,0.3680555555555556,4.876388888888889
2007-05-20,5.344,1.2517567208071467,3.763888888888889,1.2034722222222223,5.285416666666666
2007-05-21,4.572,0.6164935151215594,0.0,0.325,6.291666666666667
2007-05-22,5.328,0.9379385261289804,0.6465277777777778,2.754166666666667,2.7666666666666666
2007-05-23,5.432,0.8089247350422476,0.6638888888888889,2.6333333333333333,5.638194444444444
2007-05-24,5.462,0.9463775961434627,0.6631944444444444,2.8583333333333334,3.2958333333333334
2007-05-25,6.98,1.3490825440710876,5.597222222222222,0.40694444444444444,4.540972222222222
2007-05-26,4.974,0.8965671436140525,1.6479166666666667,1.9125,5.991666666666666
2007-05-27,6.776,1.4121226735065446,3.0319444444444446,3.8430555555555554,7.252777777777778
2007-05-28,5.798,0.982652924989621,3.1625,0.3284722222222222,6.656944444444444
2007-05-29,4.226,0.6835899582814525,0.0,1.3243055555555556,3.0083333333333333
2007-05-30,6.124,0.9941799369476279,1.5625,4.1305555555555555,5.419444444444444
2007-05-31,4.5,0.6546671065614045,0.6493055555555556,0.33125,2.466666666666667
2007-06-01,5.354,0.5798166675144997,0.0,0.33564975677553854,5.3259207783182765
2007-06-02,6.602,1.005027681684657,2.7576388888888888,0.8680555555555556,5.300694444444445
2007-06-03,6.79,1.383839311774835,3.4618055555555554,5.228472222222222,5.7875
2007-06-04,4.452,0.6471509815054634,1.1006944444444444,0.5805555555555556,3.1479166666666667
2007-06-05,5.518,0.9256658432015404,3.113888888888889,0.7131944444444445,4.477777777777778
2007-06-06,5.326,0.915929097316002,2.313412091730368,0.576094510076442,8.104933981931897
2007-06-07,3.682,0.570441962433701,0.6840277777777778,0.48541666666666666,2.7493055555555554
2007-06-08,7.614,1.5189161055330969,1.94375,7.944444444444445,7.902777777777778
2007-06-09,4.548,0.5768093867382859,0.6077032810271041,0.42510699001426533,4.700427960057062
2007-06-10,5.842,0.953317051454839,2.9180555555555556,1.336111111111111,4.154861111111111
2007-06-11,5.044,0.5405142125691673,0.0,0.33819444444444446,3.7
2007-06-12,6.092,0.7423191176058569,1.3069444444444445,0.3298611111111111,2.7069444444444444
2007-06-13,4.652,0.6418128395971308,0.6645833333333333,0.5951388888888889,3.6222222222222222
2007-06-14,6.476,1.140624795356451,2.3069444444444445,1.4909722222222221,4.898611111111111
2007-06-15,5.376,0.8744788830819298,1.5756944444444445,2.785416666666667,3.157638888888889
2007-06-16,4.928,1.1384460423059093,2.2840277777777778,3.123611111111111,7.713888888888889
2007-06-17,6.436,1.2606173910643648,2.863888888888889,3.498611111111111,6.065277777777778
2007-06-18,4.638,0.5378472687350507,0.0,0.36736111111111114,2.9451388888888888
2007-06-19,5.202,0.6093781297044895,0.6766342141863699,0.3720445062586926,3.02990264255911
2007-06-20,6.496,0.9445425594703705,1.2229166666666667,1.7972222222222223,3.5458333333333334
2007-06-21,6.522,0.7320067351481772,0.6472222222222223,1.6666666666666667,2.5770833333333334
2007-06-22,4.22,0.4091433098492055,0.0,0.6604166666666667,2.4180555555555556
2007-06-23,2.926,0.3504713281607939,0.0,0.5458333333333333,1.6680555555555556
2007-06-24,3.34,0.4554032644837405,0.0,0.5493055555555556,2.395138888888889
2007-06-25,7.164,1.0551576756133465,1.3784722222222223,2.5145833333333334,3.3444444444444446
2007-06-26,7.29,0.8681204118235872,0.6743055555555556,0.9263888888888889,3.6326388888888888
2007-06-27,7.436,1.3484467584290216,1.8076388888888888,4.479861111111111,5.048611111111111
2007-06-28,6.2,0.8790952139443763,0.0,3.033333333333333,6.625694444444444
2007-06-29,5.188,1.0092383702027108,3.0319666435024324,0.46351633078526755,4.723419041000695
2007-06-30,6.376,0.960120378859947,2.1173611111111112,0.55,5.816666666666666
2007-07-01,2.966,0.6277467508463966,0.6729166666666667,0.5111111111111111,3.2569444444444446
2007-07-02,6.694,1.0351852185440764,0.7069444444444445,3.667361111111111,2.392361111111111
2007-07-03,6.702,0.9378837993727058,0.32430555555555557,2.2319444444444443,3.2604166666666665
2007-07-04,5.346,0.8583840229797379,1.617361111111111,1.5402777777777779,3.911111111111111
2007-07-05,5.564,0.9024028276551287,2.029166666666667,0.5347222222222222,2.759027777777778
2007-07-06,7.24,1.1142556611111636,1.9625,2.4743055555555555,2.78125
2007-07-07,6.962,0.8970723842263242,0.6923611111111111,2.115972222222222,7.067361111111111
2007-07-08,6.17,0.8100484227650541,1.2673611111111112,1.9659722222222222,3.6645833333333333
2007-07-09,5.914,0.7998017430567812,0.6409722222222223,0.4125,6.518055555555556
2007-07-10,6.284,0.8656840661990106,0.04652777777777778,1.5465277777777777,3.2159722222222222
2007-07-11,4.166,0.6022924876857788,0.7048611111111112,0.44930555555555557,3.6694444444444443
2007-07-12,5.822,0.9742875762380814,0.7145833333333333,1.7708333333333333,4.457638888888889
2007-07-13,5.456,0.5410750525493797,0.0,0.4395833333333333,3.0743055555555556
2007-07-14,4.874,1.0009506545820681,2.6215277777777777,1.3666666666666667,4.586111111111111
2007-07-15,3.71,0.6622727631451415,0.6580152671755726,0.48244274809160304,4.263358778625954
2007-07-16,4.35,0.5566733053146125,0.5763888888888888,0.4826388888888889,2.9
2007-07-17,3.67,0.6110064936978168,0.5888888888888889,0.48194444444444445,2.3159722222222223
2007-07-18,5.104,0.6732270076947754,0.63125,0.46597222222222223,3.213888888888889
2007-07-19,4.222,0.5330996859628899,0.7416666666666667,0.48819444444444443,2.173611111111111
2007-07-20,5.686,0.8265421398589597,1.4659722222222222,1.6791666666666667,3.3090277777777777
2007-07-21,4.724,0.6641377175350568,0.2972222222222222,0.35555555555555557,5.386111111111111
2007-07-22,6.596,1.2229172736191913,4.927727588603196,1.4843641417651146,3.865879082696317
2007-07-23,5.518,0.8082811687542416,1.2131944444444445,0.8944444444444445,2.671527777777778
2007-07-24,3.052,0.6156599679964124,0.0,1.1159722222222221,3.8881944444444443
2007-07-25,3.946,0.3774028360060834,0.0,0.10486111111111111,1.6201388888888888
2007-07-26,5.476,0.8574781064686849,0.6770833333333334,2.5229166666666667,3.0180555555555557
2007-07-27,4.608,0.7977619419572741,1.2756944444444445,0.034027777777777775,4.970138888888889
2007-07-28,5.802,1.2274306798723817,0.6298611111111111,7.128472222222222,4.554861111111111
2007-07-29,1.298,0.23404232730881352,0.0,0.0,0.8944444444444445
2007-07-30,4.1,0.3941809626725877,0.0,0.0,1.7555555555555555
2007-07-31,3.848,0.7306780668842339,2.2756944444444445,0.0,2.482638888888889
2007-08-01,3.71,0.7404621318016432,1.1155743481324876,0.0,6.9147286821705425
2007-08-02,3.596,0.7012711304438151,0.3347222222222222,0.0,4.770138888888889
2007-08-03,4.548,0.6532399733740136,0.6652777777777777,0.0,6.346527777777778
2007-08-04,3.64,0.7129272950009005,0.38333333333333336,0.2763888888888889,5.531944444444444
2007-08-05,4.294,0.6181888433050186,0.11736111111111111,0.0,4.615972222222222
2007-08-06,5.146,0.8499917368686365,0.7611111111111111,0.0,5.545138888888889
2007-08-07,4.778,0.8117641645673718,0.3034722222222222,1.5055555555555555,6.279166666666667
2007-08-08,5.702,0.8685005312625087,0.7326388888888888,0.7715277777777778,6.708333333333333
2007-08-09,6.332,0.9993638702507377,0.12638888888888888,3.1354166666666665,4.615277777777778
2007-08-10,5.572,0.8659477394187526,0.23333333333333334,1.8409722222222222,5.754861111111111
2007-08-11,5.602,0.7897313625042285,0.8194444444444444,0.6319444444444444,7.179861111111111
2007-08-12,7.548,1.178614841003175,0.7798611111111111,0.8027777777777778,5.959722222222222
2007-08-13,3.36,0.6560693114903506,0.06458333333333334,0.33055555555555555,7.709027777777778
2007-08-14,5.534,0.8095337561064918,0.6604166666666667,0.4756944444444444,4.344444444444444
2007-08-15,6.508,0.8865657225731579,0.23472222222222222,0.3527777777777778,6.7965277777777775
2007-08-16,4.146,0.7866436661301891,0.6680555555555555,0.0,5.191666666666666
2007-08-17,5.142,0.9206902032701612,0.16944444444444445,0.0,5.395138888888889
2007-08-18,1.384,0.2814198540887717,0.0,0.0,1.2708333333333333
2007-08-19,6.63,1.3469775472660177,0.7118055555555556,6.188888888888889,4.159027777777778
2007-08-20,5.084,0.9041687511987747,0.7166666666666667,4.836805555555555,5.127083333333333
2007-08-21,4.96,0.5540870313042829,0.0,0.02638888888888889,2.2888888888888888
2007-08-22,5.332,1.0775951508853616,2.1166666666666667,1.275,5.028472222222222
2007-08-23,5.17,0.8487898832423282,1.7375,0.1798611111111111,3.709722222222222
2007-08-24,8.694,1.176935991293306,1.31410701876303,2.62821403752606,6.910354412786657
2007-08-25,6.796,1.0529792225619876,2.88125,1.5215277777777778,3.9430555555555555
2007-08-26,8.166,1.13626991037568,1.070138888888889,2.53125,3.9291666666666667
2007-08-27,5.194,0.9572398259301418,1.6006944444444444,0.8534722222222222,4.405555555555556
2007-08-28,4.104,0.765816708449023,0.7208333333333333,1.7138888888888888,3.807638888888889
2007-08-29,4.292,0.6455229611823553,0.6645833333333333,0.3902777777777778,3.425
2007-08-30,5.018,1.0681508840485685,2.654166666666667,1.7916666666666667,2.93125
2007-08-31,5.164,0.8423261352012102,0.8333333333333334,0.4625,6.0680555555555555
2007-09-01,4.934,0.9859875599435558,1.7340277777777777,0.3951388888888889,6.759027777777778
2007-09-02,5.306,1.061413544724978,2.509027777777778,1.1229166666666666,6.115277777777778
2007-09-03,5.002,0.8427797799357407,0.43125,1.7465277777777777,3.696527777777778
2007-09-04,5.868,1.0700278516490884,2.033333333333333,2.43125,6.820138888888889
2007-09-05,7.98,1.0627107168578385,0.0,2.8777777777777778,4.65625
2007-09-06,5.748,0.8290386384664726,0.0,2.7,2.4034722222222222
2007-09-07,5.656,0.9803722550669901,2.522222222222222,0.38263888888888886,6.519444444444445
2007-09-08,5.896,1.0314398400233376,2.31875,1.2506944444444446,6.363888888888889
2007-09-09,5.69,1.1518418087179474,1.5166666666666666,3.0819444444444444,6.4118055555555555
2007-09-10,6.106,1.0548073862406315,0.6493055555555556,0.4131944444444444,3.8979166666666667
2007-09-11,4.736,0.8655976521623223,0.6548611111111111,0.3819444444444444,4.022222222222222
2007-09-12,6.18,1.0213368307903172,0.0,2.234027777777778,5.385416666666667
2007-09-13,6.752,0.9741282469750616,0.8159722222222222,1.7520833333333334,2.6756944444444444
2007-09-14,5.246,0.7849083945855707,0.6256944444444444,0.46944444444444444,4.030555555555556
2007-09-15,5.452,0.7362068620373694,0.0,1.00625,4.488888888888889
2007-09-16,6.04,1.204533706443091,2.165277777777778,2.1277777777777778,6.465277777777778
2007-09-17,8.11,1.4728662777913817,4.61875,0.6430555555555556,4.360416666666667
2007-09-18,5.242,0.9704202111983323,1.3111111111111111,1.4090277777777778,3.767361111111111
2007-09-19,5.992,0.9632738670606269,0.0,1.9048611111111111,5.511805555555555
2007-09-20,6.148,0.954170711248739,0.7333333333333333,0.33958333333333335,6.941666666666666
2007-09-21,6.406,1.1299943051884465,2.173611111111111,1.90625,4.386111111111111
2007-09-22,5.804,0.7884132489326775,0.6555555555555556,0.9104166666666667,5.338888888888889
2007-09-23,5.098,1.0600778340827461,1.9659722222222222,1.3395833333333333,5.126388888888889
2007-09-24,6.81,1.1755292851860768,0.6451388888888889,2.732638888888889,5.524305555555555
2007-09-25,5.85,1.0846338159879452,0.6361111111111111,1.5645833333333334,6.819444444444445
2007-09-26,7.03,1.2449993881376002,0.7357440890125174,6.547287899860918,3.9367176634214185
2007-09-27,5.786,1.0127180628946713,0.7402777777777778,0.4465277777777778,5.086111111111111
2007-09-28,7.244,1.141157614148935,0.6916666666666667,2.584722222222222,6.911111111111111
2007-09-29,7.592,1.424132196492257,2.8368055555555554,5.178472222222222,5.6875
2007-09-30,4.17,0.9125321799327338,0.9756944444444444,0.4041666666666667,7.100694444444445
2007-10-01,7.624,1.1627893274017067,1.0465277777777777,4.598611111111111,4.138888888888889
2007-10-02,6.034,1.0648819540075634,0.3527777777777778,5.570833333333334,8.899305555555555
2007-10-03,5.604,0.9443719026221215,0.6798611111111111,3.488888888888889,2.563888888888889
2007-10-04,6.446,1.022621349797554,1.6666666666666667,0.30833333333333335,6.743055555555555
2007-10-05,5.038,0.7457785292109681,0.0,0.24375,6.545138888888889
2007-10-06,6.252,1.0344488530707223,3.361111111111111,0.24097222222222223,6.7125
2007-10-07,6.16,1.3513145461965315,1.7347222222222223,5.732638888888889,7.559722222222222
2007-10-08,5.372,0.7404225938992944,0.0,0.2916666666666667,3.529166666666667
2007-10-09,6.796,1.2140902461431204,1.4125,1.4909722222222221,6.451388888888889
2007-10-10,6.722,1.0289365313457373,1.29375,1.4701388888888889,2.3229166666666665
2007-10-11,6.426,1.2395066036744087,1.8263888888888888,0.2875,5.420833333333333
2007-10-12,5.688,1.207250617695572,0.7083333333333334,3.4916666666666667,8.096527777777778
2007-10-13,9.036,1.4678022505798247,0.6729166666666667,2.6381944444444443,5.877083333333333
2007-10-14,7.884,1.308193554708536,2.0347222222222223,5.204166666666667,4.948611111111111
2007-10-15,4.846,0.8614002750725503,0.7368055555555556,0.23541666666666666,5.315277777777778
2007-10-16,7.152,1.2306313517128609,0.0,5.465972222222222,6.858333333333333
2007-10-17,6.9,1.0048855432401875,0.7395833333333334,0.3145833333333333,6.227777777777778
2007-10-18,5.78,0.9824901212049845,0.8069444444444445,0.22013888888888888,6.85
2007-10-19,6.192,1.1519983514774705,0.9020833333333333,2.1694444444444443,8.088888888888889
2007-10-20,5.57,0.8858980579859674,1.6409722222222223,0.20555555555555555,9.184027777777779
2007-10-21,7.44,1.3882029351639276,2.577777777777778,3.0256944444444445,5.0784722222222225
2007-10-22,5.326,0.6869434193590211,0.0,0.2076388888888889,9.046527777777778
2007-10-23,8.498,1.3310583362954749,0.7420027816411683,3.6063977746870655,7.426981919332406
2007-10-24,5.826,1.2881144880939328,3.0965277777777778,0.25277777777777777,6.329861111111111
2007-10-25,6.544,1.3131507048634965,1.0263888888888888,1.6895833333333334,5.128472222222222
2007-10-26,5.802,0.8004142901483441,0.0,0.24166666666666667,4.004166666666666
2007-10-27,6.678,1.3734892800375973,0.9541666666666667,3.3722222222222222,6.214583333333334
2007-10-28,1.516,0.2953479222542607,0.0,0.19652777777777777,1.2256944444444444
2007-10-29,1.606,0.33564710141614335,0.0,0.18680555555555556,1.9090277777777778
2007-10-30,7.922,0.8292043417908236,0.0,1.34375,2.9555555555555557
